SynId,KeyWord,Gloss,ParentId,SonId
SID-02664413-V,hang_by_a_thread,"depend on a small thing or be at risk ""His life now hangs by a thread""",NULL,NULL
SID-02664575-V,underlie,"be or form the base for",NULL,NULL
SID-02664664-V,rest,"be inherent or innate in",NULL,NULL
SID-02664769-V,equal,"be identical or equivalent to ""One dollar equals 1000 rubles these days!""",NULL,NULL
SID-02664992-V,amount,"be tantamount or equivalent to ""Her action amounted to a rebellion""",NULL,NULL
SID-02665124-V,make,"amount to ""This salary increase makes no difference to my standard of living""",NULL,NULL
SID-02665282-V,resemble,"appear like be similar or bear a likeness to ""She resembles her mother very much"" ""This paper resembles my own work""",NULL,NULL
SID-02665617-V,look_like,"bear a physical resemblance to ""She looks like her mother""",NULL,NULL
SID-02665767-V,come_to_life,"be lifelike as of a painting ""If you look at it long enough this portrait comes to life!""",NULL,NULL
SID-02665937-V,take_after,"be similar to a relative ""She takes after her father!""",NULL,NULL
SID-02666060-V,come_close,"be close or similar ""Her results approximate my own""",NULL,NULL
SID-02666239-V,differ,"be different ""These two tests differ in only one respect""",NULL,NULL
SID-02666531-V,oppose,"contrast with equal weight or force",NULL,NULL
SID-02666691-V,counterweight,"constitute a counterweight or counterbalance to",NULL,NULL
SID-02666882-V,counterpoint,"to show differences when compared be different ""the students contrast considerably in their artistic abilities""",NULL,NULL
SID-02667228-V,conflict,"be in conflict ""The two proposals conflict!""",NULL,NULL
SID-02667419-V,come_in,"come into fashion become fashionable",NULL,NULL
SID-02667558-V,go_out,"go out of fashion become unfashionable",NULL,NULL
SID-02667698-V,jar,"be incompatible be or come into conflict ""These colors clash""",NULL,NULL
SID-02667900-V,meet,"satisfy a condition or restriction ""Does this paper meet the requirements for the degree?""",NULL,NULL
SID-02668170-V,fit_the_bill,"be what is needed or be good enough for what is required ""Does this restaurant fit the bill for the celebration?""",NULL,NULL
SID-02668378-V,behove,"be appropriate or necessary ""It behooves us to reflect on this matter""",NULL,NULL
SID-02668523-V,violate,"fail to agree with be in violation of as of rules or patterns ""This sentence violates the rules of syntax""",NULL,NULL
SID-02668798-V,fly_in_the_teeth_of,"go against ""This action flies in the face of the agreement""",NULL,NULL
SID-02668956-V,conform_to,"observe ""conform to the rules""",NULL,NULL
SID-02669081-V,transcend,"be superior or better than some standard ""She exceeded our expectations"" ""She topped her performance of last year""",NULL,NULL
SID-02669477-V,transcend,"be greater in scope or size than some standard ""Their loyalty exceeds their national bonds""",NULL,NULL
SID-02669709-V,overgrow,"grow too large",NULL,NULL
SID-02669789-V,suffice,"be sufficient be adequate either in quality or quantity ""A few words would answer"" ""This car suits my purpose well"" ""Will $100 do?"" ""A 'B' grade doesn't suffice to get me into medical school"" ""Nothing else will serve""",NULL,NULL
SID-02670270-V,go_a_long_way,"suffice or be adequate for a while or to a certain extent",NULL,NULL
SID-02670398-V,serve,"contribute or conduce to ""The scandal served to increase his popularity""",NULL,NULL
SID-02670578-V,serve_well,"promote benefit or be useful or beneficial to ""Art serves commerce"" ""Their interests are served"" ""The lake serves recreation"" ""The President's wisdom has served the country well""",NULL,NULL
SID-02670890-V,serve,"serve a purpose role or function ""The tree stump serves as a table"" ""The female students served as a control group"" ""This table would serve very well"" ""His freedom served him well"" ""The table functions as a desk""",NULL,NULL
SID-02671279-V,admit,"serve as a means of entrance ""This ticket will admit one adult to the show""",NULL,NULL
SID-02671498-V,prelude,"serve as a prelude or opening to",NULL,NULL
SID-02671613-V,act_as,"function as or act like ""This heap of stones will act as a barrier""",NULL,NULL
SID-02671761-V,fall_short_of,"fail to satisfy as of expectations for example",NULL,NULL
SID-02671880-V,satisfy,"meet the requirements or expectations of",NULL,NULL
SID-02672187-V,touch,"be equal to in quality or ability ""Nothing can rival cotton for durability"" ""Your performance doesn't even touch that of your colleagues"" ""Her persistence and ambition only matches that of her parents""",NULL,NULL
SID-02672540-V,make_up,"adjust for ""engineers will work to correct the effects or air resistance""",NULL,NULL
SID-02672859-V,overcompensate,"make up for shortcomings or a feeling of inferiority by exaggerating good qualities ""he is compensating for being a bad father""",NULL,NULL
SID-02673134-V,equilibrize,"bring into balance or equilibrium ""She has to balance work and her domestic duties"" ""balance the two weights""",NULL,NULL
SID-02673630-V,unbalance,"throw out of balance or equilibrium ""The tax relief unbalanced the budget"" ""The prima donna unbalances the smooth work in our department""",NULL,NULL
SID-02673844-V,rank,"take precedence or surpass others in rank",NULL,NULL
SID-02673965-V,surpass,"distinguish oneself ""She excelled in math""",NULL,NULL
SID-02674173-V,stink,"be extremely bad in quality or in one's performance ""This term paper stinks!""",NULL,NULL
SID-02674340-V,suck,"be inadequate or objectionable ""this sucks!""",NULL,NULL
SID-02674447-V,shine_at,"be good at ""She shines at math""",NULL,NULL
SID-02674564-V,stick_out,"be highly noticeable",NULL,NULL
SID-02674708-V,make,"be or be capable of being changed or made into ""He makes a great host"" ""He will make a fine father""",NULL,NULL
SID-02674879-V,imitate,"appear like as in behavior or appearance ""Life imitate art""",NULL,NULL
SID-02675067-V,ape,"imitate uncritically and in every aspect ""Her little brother apes her behavior""",NULL,NULL
SID-02675270-V,emulate,"imitate the function of (another system) as by modifying the hardware or the software",NULL,NULL
SID-02675458-V,recall,"call to mind ""His words echoed John F. Kennedy""",NULL,NULL
SID-02675603-V,follow_suit,"do what someone else is doing",NULL,NULL
SID-02675701-V,emulate,"strive to equal or match especially by imitating ""He is emulating the skating skills of his older sister""",NULL,NULL
SID-02675935-V,cover,"provide for ""The grant doesn't cover my salary""",NULL,NULL
SID-02676054-V,touch_on,"be relevant to ""There were lots of questions referring to her talk"" ""My remark pertained to your earlier comments""",NULL,NULL
SID-02676496-V,revolve_around,"center upon ""Her entire attention centered on her children"" ""Our day revolved around our work""",NULL,NULL
SID-02676789-V,hold,"be pertinent or relevant or applicable ""The same laws apply to you!"" ""This theory holds for all irrational numbers"" ""The same rules go for everyone""",NULL,NULL
SID-02677097-V,regard,"connect closely and often incriminatingly ""This new ruling affects your business""",NULL,NULL
SID-02677332-V,implicate,"bring into intimate and incriminating connection ""He is implicated in the scheme to defraud the government""",NULL,NULL
SID-02677567-V,involve,"engage as a participant ""Don't involve me in your family affairs!""",NULL,NULL
SID-02677797-V,tangle,"force into some kind of situation condition or course of action ""They were swept up by the events"" ""don't drag me into this business""",NULL,NULL
SID-02678070-V,disinvolve,"free from involvement or entanglement ""How can I disentangle myself from her personal affairs?""",NULL,NULL
SID-02678287-V,mire,"entrap ""Our people should not be mired in the past""",NULL,NULL
SID-02678438-V,worry,"be on the mind of ""I worry about the second Germanic consonant shift""",NULL,NULL
SID-02678663-V,matter_to,"be of importance or consequence ""This matters to me!""",NULL,NULL
SID-02678839-V,intrigue,"cause to be interested or curious",NULL,NULL
SID-02679012-V,qualify,"prove capable or fit meet requirements",NULL,NULL
SID-02679227-V,begin,"be the first item or point constitute the beginning or start come first in a series ""The number `one' begins the sequence"" ""A terrible murder begins the novel"" ""The convocation ceremony officially begins the semester""",NULL,NULL
SID-02679530-V,sustain,"lengthen or extend in duration or space ""We sustained the diplomatic negotiations as long as possible"" ""prolong the treatment of the patient"" ""keep up the good work""",NULL,NULL
SID-02679899-V,uphold,"keep or maintain in unaltered condition cause to remain or last ""preserve the peace in the family"" ""continue the family tradition"" ""Carry on the old traditions""",NULL,NULL
SID-02680358-V,mummify,"preserve while making lifeless ""mummified ideas and institutions should be gotten rid of""",NULL,NULL
SID-02680531-V,shut_off,"stem the flow of ""shut off the gas when you leave for a vacation""",NULL,NULL
SID-02680691-V,cheese,"used in the imperative (get away or stop it) ""Cheese it!""",NULL,NULL
SID-02680814-V,stop,"put an end to a state or an activity ""Quit teasing your little brother""",NULL,NULL
SID-02681335-V,call_it_quits,"stop doing what one is doing ""At midnight the student decided to call it quits and closed his books""",NULL,NULL
SID-02681524-V,break,"give up ""break cigarette smoking""",NULL,NULL
SID-02681639-V,break,"cause to give up a habit ""She finally broke herself of smoking cigarettes""",NULL,NULL
SID-02681795-V,maintain,"keep in a certain state position or activity e.g. ""keep clean"" ""hold in place"" ""She always held herself as a lady"" ""The students keep me on my toes""",NULL,NULL
SID-02682424-V,hold_over,"keep in a position or state from an earlier period of time",NULL,NULL
SID-02682567-V,conserve,"keep constant through physical or chemical reactions or evolutionary change ""Energy is conserved in this process""",NULL,NULL
SID-02682773-V,preserve,"keep undisturbed for personal or private use for hunting shooting or fishing ""preserve the forest and the lakes""",NULL,NULL
SID-02682954-V,carry,"keep up with financial support ""The Federal Government carried the province for many years""",NULL,NULL
SID-02683127-V,distance,"keep at a distance ""we have to distance ourselves from these events in order to continue living""",NULL,NULL
SID-02683316-V,housekeep,"maintain a household take care of all business related to a household",NULL,NULL
SID-02683489-V,hold,"remain in a certain state position or condition ""The weather held"" ""They held on the road and kept marching""",NULL,NULL
SID-02683671-V,taper_off,"end weakly ""The music just petered out--there was no proper ending""",NULL,NULL
SID-02683840-V,discontinue,"come to or be at an end ""the support from our sponsoring agency will discontinue after March 31""",NULL,NULL
SID-02684078-V,leave_off,"come to an end stop or cease ""the road leaves off at the edge of the forest"" ""leave off where you started""",NULL,NULL
SID-02684254-V,run_on,"continue uninterrupted ""The disease will run on unchecked"" ""The party kept going until 4 A.M.""",NULL,NULL
SID-02684453-V,ramble_on,"continue talking or writing in a desultory manner ""This novel rambles on and jogs""",NULL,NULL
SID-02684644-V,ride,"continue undisturbed and without interference ""Let it ride""",NULL,NULL
SID-02684784-V,run_out,"lose validity ""My passports expired last month""",NULL,NULL
SID-02684924-V,proceed,"continue a certain state condition or activity ""Keep on working!"" ""We continued to work into the night"" ""Keep smiling"" ""We went on working until well past midnight""",NULL,NULL
SID-02685390-V,traverse,"to cover or extend over an area or time period ""Rivers traverse the valley floor"" ""The parking lot spans 3 acres"" ""The novel spans three centuries""",NULL,NULL
SID-02685665-V,touch,"to extend as far as ""The sunlight reached the wall"" ""Can he reach?"" ""The chair must not touch the wall""",NULL,NULL
SID-02685951-V,run,"stretch out over a distance space time or scope run or extend between two points or beyond a certain point ""Service runs all the way to Cranbury"" ""His knowledge doesn't go very far"" ""My memory extends back to my fourth year of life"" ""The facts extend beyond a consideration of her personal assets""",NULL,NULL
SID-02686471-V,lead,"lead extend or afford access ""This door goes to the basement"" ""The road runs South""",NULL,NULL
SID-02686625-V,run,"cause something to pass or lead somewhere ""Run the wire behind the cabinet""",NULL,NULL
SID-02686805-V,come,"extend or reach ""The water came up to my waist"" ""The sleeves come to your knuckles""",NULL,NULL
SID-02686952-V,ray,"extend or spread outward from a center or focus or inward towards a center ""spokes radiate from the hub of the wheel"" ""This plants radiate spines in all directions""",NULL,NULL
SID-02687251-V,undulate,"occur in soft rounded shapes ""The hills rolled past""",NULL,NULL
SID-02687385-V,top,"be ahead of others be the first ""she topped her class every year""",NULL,NULL
SID-02687596-V,rim,"run around the rim of ""Sugar rimmed the dessert plate""",NULL,NULL
SID-02687730-V,beard,"go along the rim like a beard around the chin ""Houses bearded the top of the heights""",NULL,NULL
SID-02687916-V,extend,"span an interval of distance space or time ""The war extended over five years"" ""The period covered the turn of the century"" ""My land extends over the hills on the horizon"" ""This farm covers some 200 acres"" ""The Archipelago continues for another 500 miles""",NULL,NULL
SID-02688403-V,sweep,"cover the entire range of",NULL,NULL
SID-02688527-V,rake,"sweep the length of ""The gunfire raked the coast""",NULL,NULL
SID-02688657-V,enfilade,"rake or be in a position to rake with gunfire in a lengthwise direction",NULL,NULL
SID-02688794-V,overlap,"extend over and cover a part of ""The roofs of the houses overlap in this crowded city""",NULL,NULL
SID-02689008-V,imbricate,"overlap ""The roof tiles imbricate""",NULL,NULL
SID-02689146-V,imbricate,"place so as to overlap ""imbricate the roof tiles""",NULL,NULL
SID-02689299-V,spread,"spread across or over ""A big oil spot spread across the water""",NULL,NULL
SID-02689529-V,transgress,"spread over land especially along a subsiding shoreline ""The sea transgresses along the West coast of the island""",NULL,NULL
SID-02689730-V,ridge,"extend in ridges ""The land ridges towards the South""",NULL,NULL
SID-02689882-V,stud,"scatter or intersperse like dots or studs ""Hills constellated with lights""",NULL,NULL
SID-02690093-V,reach_out,"reach outward in space ""The awning extends several feet over the sidewalk""",NULL,NULL
SID-02690299-V,reach_into,"run into or up to",NULL,NULL
SID-02690384-V,straddle,"range or extend over occupy a certain area ""The plants straddle the entire state""",NULL,NULL
SID-02690577-V,spread-eagle,"stretch over ""His residences spread-eagle the entire county""",NULL,NULL
SID-02690708-V,lie,"be located or situated somewhere occupy a certain position",NULL,NULL
SID-02691214-V,sit,"be located or situated somewhere ""The White House sits on Pennsylvania Avenue""",NULL,NULL
SID-02691354-V,nestle,"lie in a sheltered position ""The little cottage nestles in the forest""",NULL,NULL
SID-02691489-V,intervene,"be placed or located between other things or extend between spaces and events ""This interludes intervenes between the two movements"" ""Eight days intervened""",NULL,NULL
SID-02691722-V,top,"be at the top of or constitute the top or highest point ""A star tops the Christmas Tree""",NULL,NULL
SID-02691890-V,mediate,"occupy an intermediate or middle position or form a connecting link or stage between two others ""mediate between the old and the new""",NULL,NULL
SID-02692089-V,ride,"lie moored or anchored ""Ship rides at anchor""",NULL,NULL
SID-02692197-V,lap,"lie partly over or alongside of something or of one another",NULL,NULL
SID-02692335-V,localize,"concentrate on a particular place or spot ""The infection has localized in the left eye""",NULL,NULL
SID-02692558-V,slant,"lie obliquely ""A scar slanted across his face""",NULL,NULL
SID-02692686-V,predate,"come before ""Most English adjectives precede the noun they modify""",NULL,NULL
SID-02692882-V,sit_around,"be around often idly or without specific purpose ""The object sat in the corner"" ""We sat around chatting for another hour""",NULL,NULL
SID-02693088-V,underlie,"lie underneath",NULL,NULL
SID-02693168-V,crest,"lie at the top of ""Snow capped the mountains""",NULL,NULL
SID-02693319-V,look,"be oriented in a certain direction often with respect to another reference point be opposite to ""The house looks north"" ""My backyard look onto the pond"" ""The building faces the park""",NULL,NULL
SID-02693691-V,face,"be opposite ""the facing page"" ""the two sofas face each other""",NULL,NULL
SID-02693842-V,subtend,"be opposite to of angles and sides in geometry",NULL,NULL
SID-02693965-V,back,"be in back of ""My garage backs their yard""",NULL,NULL
SID-02694106-V,flank,"be located at the sides of something or somebody",NULL,NULL
SID-02694287-V,head,"be in the front of or on top of ""The list was headed by the name of the president""",NULL,NULL
SID-02694548-V,surmount,"be on top of ""The scarf surmounted the gown""",NULL,NULL
SID-02694677-V,crown,"form the topmost part of ""A weather vane crowns the building""",NULL,NULL
SID-02694802-V,pinnacle,"surmount with a pinnacle ""pinnacle a pediment""",NULL,NULL
SID-02694933-V,situate,"determine or indicate the place site or limits of as if by an instrument or by a survey ""Our sense of sight enables us to locate objects in space"" ""Locate the boundaries of the property""",NULL,NULL
SID-02695378-V,acquire,"locate (a moving entity) by means of a tracking system such as radar",NULL,NULL
SID-02695520-V,radiolocate,"locate by means of radar ""The pilot managed to radiolocate the lost aircraft""",NULL,NULL
SID-02695709-V,map,"locate within a specific region of a chromosome in relation to known DNA or gene sequences ""map the genes""",NULL,NULL
SID-02695895-V,place,"identify the location or place of ""We localized the source of the infection""",NULL,NULL
SID-02696129-V,overtop,"look down on ""The villa dominates the town""",NULL,NULL
SID-02696306-V,shadow,"make appear small by comparison ""This year's debt dwarfs that of last year""",NULL,NULL
SID-02696503-V,tower,"appear very large or occupy a commanding position ""The huge sculpture predominates over the fountain"" ""Large shadows loomed on the canyon wall""",NULL,NULL
SID-02696801-V,rise,"rise up ""The building rose before them""",NULL,NULL
SID-02696961-V,loom,"come into view indistinctly often threateningly ""Another air plane loomed into the sky""",NULL,NULL
SID-02697120-V,threaten,"pose a threat to present a danger to ""The pollution is endangering the crops""",NULL,NULL
SID-02697435-V,overhang,"be suspended over or hang over ""This huge rock beetles over the edge of the town""",NULL,NULL
SID-02697610-V,dote,"be foolish or senile due to old age",NULL,NULL
SID-02697725-V,personify,"represent as of a character on stage ""Derek Jacobi was Hamlet""",NULL,NULL
SID-02697950-V,characterize,"be characteristic of ""What characterizes a Venetian painting?""",NULL,NULL
SID-02698178-V,individuate,"give individual character to",NULL,NULL
SID-02698319-V,define,"determine the nature of ""What defines a good wine?""",NULL,NULL
SID-02698443-V,substantiate,"represent in bodily form ""He embodies all that is evil wrong with the system"" ""The painting substantiates the feelings of the artist""",NULL,NULL
SID-02698726-V,transmigrate,"be born anew in another body after death ""Hindus believe that we transmigrate""",NULL,NULL
SID-02698944-V,personify,"invest with or as with a body give body to",NULL,NULL
SID-02699141-V,typify,"embody the essential characteristics of or be a typical example of ""The fugue typifies Bach's style of composition""",NULL,NULL
SID-02699497-V,stand_for,"take the place of or be parallel or equivalent to ""Because of the sound changes in the course of history an 'h' in Greek stands for an 's' in Latin""",NULL,NULL
SID-02699783-V,homologize,"be homologous ""A person's arms homologize with a quadruped's forelimbs""",NULL,NULL
SID-02699941-V,suit,"accord or comport with ""This kind of behavior does not suit a young woman!""",NULL,NULL
SID-02700104-V,harmonize,"go together ""The colors don't harmonize"" ""Their ideas concorded""",NULL,NULL
SID-02700455-V,go,"blend or harmonize ""This flavor will blend with those in your dish"" ""This sofa won't go with the chairs""",NULL,NULL
SID-02700666-V,go,"be sounded played or expressed ""How does this song go again?""",NULL,NULL
SID-02700772-V,go,"be contained in ""How many times does 18 go into 54?""",NULL,NULL
SID-02700867-V,hold,"contain or hold have within ""The jar carries wine"" ""The canteen holds fresh water"" ""This can contains water""",NULL,NULL
SID-02701210-V,take,"be capable of holding or containing ""This box won't take all the items"" ""The flask holds one gallon""",NULL,NULL
SID-02701445-V,sleep,"be able to accommodate for sleeping ""This tent sleeps six people""",NULL,NULL
SID-02701628-V,retain,"hold back within ""This soil retains water"" ""I retain this drug for a long time"" ""the dam retains the water""",NULL,NULL
SID-02701828-V,house,"contain or cover ""This box houses the gears""",NULL,NULL
SID-02701962-V,seat,"be able to seat ""The theater seats 2000""",NULL,NULL
SID-02702120-V,stand,"hold one's ground maintain a position be steadfast or upright ""I am standing my ground and won't give in!""",NULL,NULL
SID-02702368-V,stand,"be tall have a height of copula ""She stands 6 feet tall""",NULL,NULL
SID-02702508-V,cost,"be priced at ""These shoes cost $100""",NULL,NULL
SID-02702674-V,set_back,"cost a certain amount ""My daughter's wedding set me back $20000""",NULL,NULL
SID-02702830-V,suit,"be agreeable or acceptable to ""This suits my needs""",NULL,NULL
SID-02703018-V,stand,"be in effect be or remain in force ""The law stands!""",NULL,NULL
SID-02703153-V,wash,"admit to testing or proof ""This silly excuse won't wash in traffic court""",NULL,NULL
SID-02703289-V,yield,"give in as to influence or pressure",NULL,NULL
SID-02703432-V,truckle,"yield to out of weakness",NULL,NULL
SID-02703539-V,run_along,"be in line with form a line along ""trees line the riverbank""",NULL,NULL
SID-02703711-V,skirt,"form the edge of",NULL,NULL
SID-02703790-V,verge,"border on come close to ""His behavior verges on the criminal""",NULL,NULL
SID-02703952-V,border_on,"come near or verge on resemble come nearer in quality or character ""This borders on discrimination!"" ""His playing approaches that of Horowitz""",NULL,NULL
SID-02704213-V,line_up,"form a line ""The buildings all line up neatly""",NULL,NULL
SID-02704349-V,measure,"have certain dimensions ""This table surfaces measures 20inches by 36 inches""",NULL,NULL
SID-02704617-V,weigh,"determine the weight of ""The butcher weighed the chicken""",NULL,NULL
SID-02704818-V,weigh,"have a certain weight",NULL,NULL
SID-02704928-V,last,"persist for a specified period of time ""The bad weather lasted for three days""",NULL,NULL
SID-02705132-V,wear,"last and be usable ""This dress wore well for almost ten years""",NULL,NULL
SID-02705303-V,outwear,"last longer than others ""This material outwears all others""",NULL,NULL
SID-02705428-V,drag_out,"last unnecessarily long",NULL,NULL
SID-02705535-V,inhere_in,"be part of ""This problem inheres in the design""",NULL,NULL
SID-02705680-V,fall_under,"be included in or classified as ""This falls under the rubric 'various'""",NULL,NULL
SID-02705832-V,straddle,"be noncommittal",NULL,NULL
SID-02705913-V,straddle,"sit or stand astride of",NULL,NULL
SID-02706046-V,vibrate,"be undecided about something waver between conflicting positions or courses of action ""He oscillates between accepting the new position and retirement""",NULL,NULL
SID-02706386-V,shillyshally,"be uncertain and vague",NULL,NULL
SID-02706478-V,shimmer,"give off a shimmering reflection as of silk",NULL,NULL
SID-02706605-V,seethe,"be noisy with activity ""This office is buzzing with activity""",NULL,NULL
SID-02706816-V,withstand,"resist or confront with resistance ""The politician defied public opinion"" ""The new material withstands even the greatest wear and tear"" ""The bridge held""",NULL,NULL
SID-02707125-V,stand,"remain inactive or immobile ""standing water""",NULL,NULL
SID-02707251-V,weather,"face and withstand with courage ""She braved the elements""",NULL,NULL
SID-02707429-V,lend_oneself,"be applicable to as to an analysis ""This theory lends itself well to our new data""",NULL,NULL
SID-02707681-V,beggar,"be beyond the resources of ""This beggars description!""",NULL,NULL
SID-02707800-V,resist,"elude especially in a baffling way ""This behavior defies explanation""",NULL,NULL
SID-02707987-V,weekend,"spend the weekend",NULL,NULL
SID-02708123-V,wanton_away,"waste time spend one's time idly or inefficiently",NULL,NULL
SID-02708301-V,misspend,"spend time badly or unwisely ""He misspent his youth""",NULL,NULL
SID-02708420-V,spend,"pass time in a specific way ""how are you spending your summer vacation?""",NULL,NULL
SID-02708707-V,vacation,"spend or take a vacation",NULL,NULL
SID-02708923-V,honeymoon,"spend a holiday after one's marriage ""they plan to honeymoon in Hawai'i""",NULL,NULL
SID-02709107-V,serve,"spend time in prison or in a labor camp ""He did six years for embezzlement""",NULL,NULL
SID-02709277-V,while_away,"spend or pass as with boredom or in a pleasant manner of time",NULL,NULL
SID-02709422-V,sojourn,"spend a certain length of time reside temporarily",NULL,NULL
SID-02709573-V,winter,"spend the winter ""We wintered on the Riviera"" ""Shackleton's men overwintered on Elephant Island""",NULL,NULL
SID-02709774-V,summer,"spend the summer ""We summered in Kashmir""",NULL,NULL
SID-02709906-V,diverge,"extend in a different direction ""The lines start to diverge here"" ""Their interests diverged""",NULL,NULL
SID-02710137-V,divaricate,"branch off ""The road divaricates here""",NULL,NULL
SID-02710244-V,breast,"meet at breast level ""The runner breasted the tape""",NULL,NULL
SID-02710402-V,meet,"be adjacent or come together ""The lines converge at this point""",NULL,NULL
SID-02710673-V,bound,"form the boundary of be contiguous to",NULL,NULL
SID-02710981-V,shore,"serve as a shore to ""The river was shored by trees""",NULL,NULL
SID-02711114-V,hold_in,"close in darkness enclosed him""",NULL,NULL
SID-02711375-V,embank,"enclose with banks as for support or protection ""The river was embanked with a dyke""",NULL,NULL
SID-02711543-V,rail_in,"enclose with rails ""rail in the old graves""",NULL,NULL
SID-02711721-V,box_up,"enclose or confine as if in a box",NULL,NULL
SID-02711835-V,frame,"enclose in a frame as of a picture",NULL,NULL
SID-02711987-V,turn_on,"be contingent on ""The outcomes rides on the results of the election"" ""Your grade will depends on your homework""",NULL,NULL
SID-02712243-V,pattern,"form a pattern ""These sentences pattern like the ones we studied before""",NULL,NULL
SID-02712443-V,predate,"be earlier in time go back further ""Stone tools precede bronze tools""",NULL,NULL
SID-02712772-V,postdate,"be later in time ""Tuesday always follows Monday""",NULL,NULL
SID-02712914-V,orient,"cause to point ""Orient the house towards the West""",NULL,NULL
SID-02713065-V,stem,"cause to point inward ""stem your skis""",NULL,NULL
SID-02713184-V,point,"be oriented ""The weather vane points North"" ""the dancers toes pointed outward""",NULL,NULL
SID-02713372-V,stick_out,"extend out or project in space ""His sharp nose jutted out"" ""A single rock sticks out from the cliff""",NULL,NULL
SID-02713748-V,overhang,"project over",NULL,NULL
SID-02713852-V,thrust,"push upward ""The front of the trains that had collided head-on thrust up into the air""",NULL,NULL
SID-02714057-V,thrust,"force (molten rock) into pre-existing rock",NULL,NULL
SID-02714200-V,spear_up,"thrust up like a spear ""The branch speared up into the air""",NULL,NULL
SID-02714360-V,bulge,"bulge out form a bulge outward or be so full as to appear to bulge",NULL,NULL
SID-02714541-V,protuberate,"form a rounded prominence ""The starved child's belly protuberated""",NULL,NULL
SID-02714731-V,protuberate,"cause to bulge out or project",NULL,NULL
SID-02714865-V,cantilever,"project as a cantilever",NULL,NULL
SID-02714974-V,teem,"be teeming be abuzz ""The garden was swarming with bees"" ""The plaza is teeming with undercover policemen"" ""her mind pullulated with worries""",NULL,NULL
SID-02715279-V,abound,"be abundant or plentiful exist in large quantities",NULL,NULL
SID-02715456-V,bristle,"have or be thickly covered with or as if with bristles ""bristling leaves""",NULL,NULL
SID-02715595-V,burst,"be in a state of movement or action ""The room abounded with screaming children"" ""The garden bristled with toddlers""",NULL,NULL
SID-02715812-V,brim,"be completely full ""His eyes brimmed with tears""",NULL,NULL
SID-02715923-V,teem_in,"exist in large quantity",NULL,NULL
SID-02716048-V,crawl,"be full of ""The old cheese was crawling with maggots""",NULL,NULL
SID-02716165-V,go_with,"be present or associated with an event or entity ""French fries come with the hamburger"" ""heart attacks are accompanied by distruction of heart tissue"" ""fish usually goes with white wine"" ""this kind of vein accompanies certain arteries""",NULL,NULL
SID-02716567-V,attend,"to accompany as a circumstance or follow as a result ""Menuhin's playing was attended by a 15-minute standing ovation""",NULL,NULL
SID-02716767-V,keep_company,"be a companion to somebody",NULL,NULL
SID-02716995-V,rule,"have an affinity with of signs of the zodiac",NULL,NULL
SID-02717102-V,take,"have with oneself have on one's person ""She always takes an umbrella"" ""I always carry money"" ""She packs a gun when she goes into the mountains""",NULL,NULL
SID-02717362-V,bag,"hang loosely like an empty bag",NULL,NULL
SID-02717472-V,swing,"hang freely ""the ornaments dangled from the tree"" ""The light dropped from the ceiling""",NULL,NULL
SID-02717701-V,loll,"hang loosely or laxly ""His tongue lolled""",NULL,NULL
SID-02717831-V,set_off,"make up for ""His skills offset his opponent's superior strength""",NULL,NULL
SID-02718015-V,offset,"compensate for or counterbalance ""offset deposits and withdrawals""",NULL,NULL
SID-02718178-V,adhere,"be compatible or in accordance with ""You must adhere to the rules""",NULL,NULL
SID-02718309-V,share,"have in common ""Our children share a love of music"" ""The two countries share a long border""",NULL,NULL
SID-02718543-V,discord,"be different from one another",NULL,NULL
SID-02718750-V,yawn,"be wide open ""the deep gaping canyon""",NULL,NULL
SID-02718863-V,bifurcate,"split or divide into two",NULL,NULL
SID-02719016-V,sulk,"be in a huff and display one's displeasure ""She is pouting because she didn't get what she wanted""",NULL,NULL
SID-02719246-V,take_kindly_to,"be willing or inclined to accept ""He did not take kindly to my critical remarks""",NULL,NULL
SID-02719399-V,tend,"have a tendency or disposition to do or be something be inclined ""She tends to be nervous before her lectures"" ""These dresses run small"" ""He inclined to corpulence""",NULL,NULL
SID-02719807-V,suffer,"be given to ""She suffers from a tendency to talk too much""",NULL,NULL
SID-02719930-V,belong_to,"be a part or adjunct ""the uniform looks like it belonged to a museum collection"" ""These pages don't belong""",NULL,NULL
SID-02720149-V,follow,"come as a logical consequence follow logically ""It follows that your assertion is false"" ""the theorem falls out nicely""",NULL,NULL
SID-02720354-V,follow,"come after in time as a result ""A terrible tsunami followed the earthquake""",NULL,NULL
SID-02720544-V,follow,"be next ""Mary plays best with John and Sue following""",NULL,NULL
SID-02720697-V,follow,"to bring something about at a later time than ""She followed dinner with a brandy"" ""He followed his lecture with a question and answer period""",NULL,NULL
SID-02720904-V,run,"be affected by be subjected to ""run a temperature"" ""run a risk""",NULL,NULL
SID-02721031-V,incur,"make oneself subject to bring upon oneself become liable to ""People who smoke incur a great danger to their health""",NULL,NULL
SID-02721284-V,run,"have a particular form ""the story or argument runs as follows"" ""as the saying goes...""",NULL,NULL
SID-02721438-V,provide,"make a possibility or provide opportunity for permit to be attainable or cause to remain ""This leaves no room for improvement"" ""The evidence allows only one conclusion"" ""allow for mistakes"" ""leave lots of time for the trip"" ""This procedure provides for lots of leeway""",NULL,NULL
SID-02721840-V,come_up,"be mentioned ""These names came up in the discussion""",NULL,NULL
SID-02721966-V,overlook,"be oriented in a certain direction ""The house looks out on a tennis court"" ""The apartment overlooks the Hudson""",NULL,NULL
