SynId,KeyWord,Gloss,ParentId,SonId
SID-00671831-A,curtained,"furnished or concealed with curtains or draperies ""a curtained alcove""",NULL,NULL
SID-00671976-A,draped,"covered in folds of cloth ""velvet-draped windows""",NULL,NULL
SID-00672079-A,uncurtained,"not provided with curtains ""blank curtainless windows stared back at her""",NULL,NULL
SID-00673172-A,prefab,"manufactured in standard sizes to be shipped and assembled elsewhere ""a pre structure""",NULL,NULL
SID-00676271-A,rotary,"describing a circle moving in a circle ""the circular motion of the wheel""",NULL,NULL
SID-00676457-A,noncyclical,"not cyclic",NULL,NULL
SID-00676999-A,heterocyclic,"containing a closed ring of atoms of which at least one is not a carbon atom",NULL,NULL
SID-00679147-A,damaged,"harmed or injured or spoiled ""I won't buy damaged goods"" ""the storm left a wake of badly damaged buildings""",NULL,NULL
SID-00679562-A,beaten-up,"damaged by blows or hard usage ""a battered old car"" ""the beaten-up old Ford""",NULL,NULL
SID-00679717-A,tumble-down,"in deplorable condition ""a street of bedraggled tenements"" ""a broken-down fence"" ""a ramshackle old pier"" ""a tumble-down shack""",NULL,NULL
SID-00680156-A,busted,"out of working order (`busted' is an informal substitute for `broken') ""a broken washing machine"" ""the coke machine is broken"" ""the coke machine is busted""",NULL,NULL
SID-00680395-A,broken-backed,"having the spine damaged ""a broken-backed book"" ""a broken-backed old horse""",NULL,NULL
SID-00680634-A,knocked-out,"damaged ""the gym has some of the most knocked-out equipment since Vic Tanny""",NULL,NULL
SID-00680791-A,riddled,"(often followed by `with') damaged throughout by numerous perforations or holes ""a sweater riddled with moth holes"" ""cliffs riddled with caves"" ""the bullet-riddled target""",NULL,NULL
SID-00681019-A,storm-beaten,"damaged by storm",NULL,NULL
SID-00681548-A,undatable,"not capable of being given a date",NULL,NULL
SID-00681673-A,undated,"not bearing a date ""a dateless letter""",NULL,NULL
SID-00682168-A,deaf-mute,"lacking the sense of hearing and the ability to speak",NULL,NULL
SID-00682329-A,deafened,"caused to hear poorly or not at all",NULL,NULL
SID-00682521-A,unhearing,"totally deaf unable to hear anything",NULL,NULL
SID-00682662-A,tone-deaf,"unable to appreciate music",NULL,NULL
SID-00683531-A,vulgar,"conspicuously and tastelessly indecent ""coarse language"" ""a crude joke"" ""crude behavior"" ""an earthy sense of humor"" ""a revoltingly gross expletive"" ""a vulgar gesture"" ""full of language so vulgar it should have been edited""",NULL,NULL
SID-00683910-A,hollywood,"flashy and vulgar ""young white women dressed Hollywood style"" ""Hollywood philandering""",NULL,NULL
SID-00684054-A,indelicate,"verging on the indecent ""an indelicate proposition""",NULL,NULL
SID-00684163-A,obscene,"designed to incite to indecency or lust ""the dance often becomes flagrantly obscene""-Margaret Mead",NULL,NULL
SID-00684334-A,suggestive,"tending to suggest something improper or indecent ""a suggestive nod"" ""suggestive poses""",NULL,NULL
SID-00686573-A,hesitating,"lacking decisiveness of character unable to act or decide quickly or firmly",NULL,NULL
SID-00688296-A,professed,"claimed with intent to deceive ""his professed intentions""",NULL,NULL
SID-00688581-A,undeclared,"not announced or openly acknowledged ""fighting an undeclared war""",NULL,NULL
SID-00688740-A,unacknowledged,"not openly acknowledged ""an unacknowledged emergency""",NULL,NULL
SID-00688855-A,unavowed,"not affirmed or mentioned or declared",NULL,NULL
SID-00689970-A,nondeductible,"not allowable as a deduction",NULL,NULL
SID-00690892-A,bottomless,"extremely deep ""a bottomless pit"" ""a bottomless lake""",NULL,NULL
SID-00691696-A,shallow,"lacking physical depth having little spatial extension downward or inward from an outer surface or backward or outward from a center ""shallow water"" ""a shallow dish"" ""a shallow cut"" ""a shallow closet"" ""established a shallow beachhead"" ""hit the ball to shallow left field""",NULL,NULL
SID-00692548-A,shoaly,"full of submerged reefs or sandbanks or shoals ""reefy shallows"" ""shoaly waters""",NULL,NULL
SID-00693356-A,shallow,"not deep or strong not affecting one deeply ""shallow breathing"" ""a night of shallow fretful sleep"" ""in a shallow trance""",NULL,NULL
SID-00694284-A,indefeasible,"not liable to being annulled or voided or undone ""an indefeasible right to freedom"" ""an indefeasible claim to the title""",NULL,NULL
SID-00694483-A,unforfeitable,"not subject to forfeiture ""an unforfeitable right""",NULL,NULL
SID-00694608-A,defeated,"beaten or overcome not victorious ""the defeated enemy""",NULL,NULL
SID-00694924-A,subjugated,"reduced to submission ""subjugated peoples""",NULL,NULL
SID-00695209-A,victorious,"experiencing triumph",NULL,NULL
SID-00695432-A,unbowed,"not forced to bow down to a conqueror",NULL,NULL
SID-00695523-A,noncompliant,"boldly resisting authority or an opposing force ""brought up to be aggressive and defiant"" ""a defiant attitude""",NULL,NULL
SID-00695938-A,resistive,"disposed to or engaged in defiance of established authority",NULL,NULL
SID-00696207-A,obstreperous,"noisily and stubbornly defiant ""obstreperous boys""",NULL,NULL
SID-00696335-A,recalcitrant,"marked by stubborn resistance to authority ""the University suspended the most recalcitrant demonstrators""",NULL,NULL
SID-00697089-A,nonresistant,"offering no resistance",NULL,NULL
SID-00697389-A,vague,"not precisely limited determined or distinguished ""an undefined term"" ""undefined authority"" ""some undefined sense of excitement"" ""vague feelings of sadness"" ""a vague uneasiness""",NULL,NULL
SID-00697691-A,undefinable,"not capable of being precisely or readily described not easily put into words ""an indefinable feeling of terror"" ""an abstract concept that seems indefinable""",NULL,NULL
SID-00698586-A,derivative,"resulting from or employing derivation ""a derivative process"" ""a highly derivative prose style""",NULL,NULL
SID-00698848-A,plagiarized,"copied and passed off as your own ""used plagiarized data in his thesis"" ""a work dotted with plagiarized phrases""",NULL,NULL
SID-00699207-A,original,"not derived or copied or translated from something else ""the play is original not an adaptation"" ""he kept the original copy and gave her only a xerox"" ""the translation misses much of the subtlety of the original French""",NULL,NULL
SID-00699521-A,primary,"not derived from or reducible to something else basic ""a primary instinct""",NULL,NULL
SID-00699876-A,uninflected,"not inflected ""`boy' and `swim' are uninflected English words""",NULL,NULL
SID-00700312-A,uninflected,"(of the voice) not inflected ""uninflected words"" ""monotonic uninflected speech""",NULL,NULL
SID-00700884-A,certain,"definite but not specified or identified ""set aside a certain sum each week"" ""to a certain degree"" ""certain breeds do not make good pets"" ""certain members have not paid their dues"" ""a certain popular teacher"" ""a certain Mrs. Jones""",NULL,NULL
SID-00701479-A,indefinite,"vague or not clearly defined or stated ""must you be so indefinite?"" ""amorphous blots of color having vague and indefinite edges"" ""he would not answer so indefinite a proposal""",NULL,NULL
SID-00702642-A,one,"indefinite in time or position ""he will come one day"" ""one place or another""",NULL,NULL
SID-00702962-A,indehiscent,"(of e.g. fruits) not opening spontaneously at maturity to release seeds",NULL,NULL
SID-00703109-A,dejected,"affected or marked by low spirits ""is dejected but trying to look cheerful""",NULL,NULL
SID-00703454-A,deflated,"brought low in spirit ""left us fatigued and deflated spiritually""",NULL,NULL
SID-00703615-A,low-spirited,"filled with melancholy and despondency  ""gloomy at the thought of what he had to face"" ""gloomy predictions"" ""a gloomy silence"" ""took a grim view of the economy"" ""the darkening mood"" ""lonely and blue in a strange city"" ""depressed by the loss of his job"" ""a dispirited and resigned expression on her face"" ""downcast after his defeat"" ""feeling discouraged and downhearted""",NULL,NULL
SID-00704270-A,glum,"moody and melancholic",NULL,NULL
SID-00704360-A,lonesome,"marked by dejection from being alone ""felt sad and lonely"" ""the loneliest night of the week"" ""lonesome when her husband is away"" ""spent a lonesome hour in the bar""",NULL,NULL
SID-00706688-A,fragile,"vulnerably delicate ""she has the fragile beauty of youth""",NULL,NULL
SID-00706800-A,light-handed,"having a metaphorically delicate touch ""the translation is...light-handed...and generally unobtrusive""- New Yorker",NULL,NULL
SID-00706974-A,overdelicate,"extremely delicate ""an overdelicate digestive system""",NULL,NULL
SID-00707087-A,pastel,"lacking in body or vigor ""faded pastel charms of the naive music""",NULL,NULL
SID-00707206-A,tender,"(of plants) not hardy easily killed by adverse growing condition ""tender green shoots""",NULL,NULL
SID-00708017-A,breakable,"capable of being broken or damaged ""earthenware pottery is breakable"" ""breakable articles should be packed carefully""",NULL,NULL
SID-00708738-A,friable,"easily broken into small fragments or reduced to powder ""friable sandstone"" ""friable carcinomatous tissue"" ""friable curds formed in the stomach""""crumbly cookies""",NULL,NULL
SID-00709021-A,short,"tending to crumble or break into flakes due to a large amount of shortening ""shortbread is a short crumbly cookie"" ""a short flaky pie crust""",NULL,NULL
SID-00709215-A,frail,"easily broken or damaged or destroyed ""a kite too delicate to fly safely"" ""fragile porcelain plates"" ""fragile old bones"" ""a frail craft""",NULL,NULL
SID-00709744-A,unbreakable,"impossible to break especially under ordinary usage ""unbreakable plastic dinnerwear""",NULL,NULL
SID-00709959-A,infrangible,"difficult or impossible to break or separate into parts ""an infrangible series""",NULL,NULL
SID-00710097-A,splinterproof,"resistant to shattering or splintering ""shatterproof automobile windows""",NULL,NULL
SID-00710260-A,demanding,"requiring more than usually expected or thought due especially great patience and effort and skill ""found the job very demanding"" ""a baby can be so demanding""",NULL,NULL
SID-00710909-A,needy,"demanding or needing attention affection or reassurance to an excessive degree",NULL,NULL
SID-00711059-A,tight,"demanding strict attention to rules and procedures ""rigorous discipline"" ""tight security"" ""stringent safety measures""",NULL,NULL
SID-00711308-A,strict,"severe and unremitting in making demands ""an exacting instructor"" ""a stern disciplinarian"" ""strict standards""",NULL,NULL
SID-00711528-A,undemanding,"requiring little if any patience or effort or skill ""the pay was adequate and the job undemanding"" ""simple undemanding affection"" ""an undemanding boss""",NULL,NULL
SID-00712004-A,easygoing,"relaxed and informal in attitude or standards ""an easygoing teacher who allowed extra time for assignments""",NULL,NULL
SID-00712186-A,light,"demanding little effort not burdensome ""light housework"" ""light exercise""",NULL,NULL
SID-00712877-A,instant,"demanding attention ""clamant needs"" ""a crying need"" ""regarded literary questions as exigent and momentous""- H.L.Mencken ""insistent hunger"" ""an instant need""",NULL,NULL
SID-00713205-A,peremptory,"not allowing contradiction or refusal ""spoke in peremptory tones"" ""peremptory commands""",NULL,NULL
SID-00714763-A,precatory,"expressing entreaty or supplication ""precatory overtures""",NULL,NULL
SID-00715586-A,antiauthoritarian,"opposed to authoritarianism",NULL,NULL
SID-00717417-A,undemocratic,"not in agreement with or according to democratic doctrine or practice or ideals ""the union broke with its past undemocratic procedures""",NULL,NULL
SID-00718635-A,totalitarian,"characterized by a government in which the political authority exercises absolute and centralized control ""a totalitarian regime crushes all autonomous institutions in its drive to seize the human soul""- Arthur M.Schlesinger Jr.",NULL,NULL
SID-00719328-A,absolute,"not limited by law ""an absolute monarch""",NULL,NULL
SID-00720082-A,unarbitrary,"not subject to individual determination",NULL,NULL
SID-00720913-A,undemonstrative,"not given to open expression of emotion",NULL,NULL
SID-00721505-A,undeniable,"not possible to deny",NULL,NULL
SID-00721636-A,undisputable,"not open to question obviously true ""undeniable guilt"" ""indisputable evidence of a witness""",NULL,NULL
SID-00721838-A,positive,"impossible to deny or disprove ""incontrovertible proof of the defendant's innocence"" ""proof positive"" ""an irrefutable argument""",NULL,NULL
SID-00723542-A,suggestive,"tending to suggest or imply ""artifacts suggestive of an ancient society"" ""an implicative statement""",NULL,NULL
SID-00724861-A,unreliable,"not worthy of reliance or trust ""in the early 1950s computers were large and expensive and unreliable"" ""an undependable assistant""",NULL,NULL
SID-00725227-A,temperamental,"likely to perform unpredictably ""erratic winds are the bane of a sailor"" ""a temperamental motor sometimes it would start and sometimes it wouldn't"" ""that beautiful but temperamental instrument the flute""- Osbert Lancaster",NULL,NULL
SID-00725522-A,uncertain,"not consistent or dependable ""an uncertain recollection of events"" ""a gun with a rather uncertain trigger""",NULL,NULL
SID-00725772-A,dependent,"relying on or requiring a person or thing for support supply or what is needed ""dependent children"" ""dependent on moisture""",NULL,NULL
SID-00726189-A,babelike,"like a baby especially in dependence ""babelike innocence and dependence""",NULL,NULL
SID-00726317-A,helpless,"unable to manage independently ""as helpless as a baby""",NULL,NULL
SID-00726723-A,parasitical,"of plants or persons having the nature or habits of a parasite or leech living off another ""a wealthy class parasitic upon the labor of the masses"" ""parasitic vines that strangle the trees"" ""bloodsucking blackmailer"" ""his indolent leechlike existence""",NULL,NULL
SID-00727268-A,symbiotic,"used of organisms (especially of different species) living together but not necessarily in a relation beneficial to each",NULL,NULL
SID-00728103-A,autarkical,"of countries not relying on imports",NULL,NULL
SID-00728993-A,nonsymbiotic,"not parasitic on another organism",NULL,NULL
SID-00729133-A,indie,"(of pop groups) not affiliated with a major recording company",NULL,NULL
SID-00730009-A,unaffiliated,"not affiliated",NULL,NULL
SID-00730082-A,unconditional,"not contingent not determined or influenced by someone or something else",NULL,NULL
SID-00730470-A,subordinate,"(of a clause) unable to stand alone syntactically as a complete sentence ""a subordinate (or dependent) clause functions as a noun or adjective or adverb within a sentence""",NULL,NULL
SID-00731606-A,independent,"not controlled by a party or interest group",NULL,NULL
SID-00732037-A,nonaligned,"not affiliated with any faction party or cause",NULL,NULL
SID-00732160-A,neutral,"not supporting or favoring either side in a war dispute or contest",NULL,NULL
SID-00732872-A,undescriptive,"not successful in describing",NULL,NULL
SID-00733541-A,enviable,"causing envy ""an enviable position""",NULL,NULL
SID-00733905-A,unwanted,"not wanted ""undesirable impurities in steel"" ""legislation excluding undesirable aliens""""removed the unwanted vegetation""",NULL,NULL
SID-00734187-A,unenviable,"so undesirable as to be incapable of arousing envy ""unenviable notoriety""",NULL,NULL
SID-00734318-A,destroyed,"spoiled or ruined or demolished ""war left many cities destroyed"" ""Alzheimer's is responsible for her destroyed mind""",NULL,NULL
SID-00734798-A,wiped_out,"destroyed completely",NULL,NULL
SID-00734906-A,spoilt,"affected by blight anything that mars or prevents growth or prosperity ""a blighted rose"" ""blighted urban districts""",NULL,NULL
SID-00735088-A,obliterated,"reduced to nothingness",NULL,NULL
SID-00735195-A,wiped_out,"destroyed financially ""the broken fortunes of the family""",NULL,NULL
SID-00735336-A,burnt-out,"destroyed or badly damaged by fire ""a row of burned houses"" ""a charred bit of burnt wood"" ""a burned-over site in the forest"" ""barricaded the street with burnt-out cars""",NULL,NULL
SID-00735608-A,razed,"torn down and broken up",NULL,NULL
SID-00735709-A,sacked,"having been robbed and destroyed by force and violence ""the raped countryside""",NULL,NULL
SID-00735882-A,kaput,"destroyed or killed ""we are gone geese""",NULL,NULL
SID-00736020-A,extinguished,"of a conditioned response caused to die out because of the absence or withdrawal of reinforcement",NULL,NULL
SID-00736196-A,fallen,"having fallen in or collapsed ""a fallen building""",NULL,NULL
SID-00736299-A,ruined,"brought to ruin ""after the revolution the aristocracy was finished"" ""the unsuccessful run for office left him ruined politically and economically""",NULL,NULL
SID-00736671-A,tattered,"ruined or disrupted ""our shattered dreams of peace and prosperity"" ""a tattered remnant of its former strength"" ""my torn and tattered past""",NULL,NULL
SID-00736879-A,totaled,"used of automobiles completely demolished ""the insurance adjuster declared the automobile totaled""",NULL,NULL
SID-00737116-A,wrecked,"destroyed in an accident ""a wrecked ship"" ""a highway full of wrecked cars""",NULL,NULL
SID-00737432-A,conserved,"protected from harm or loss",NULL,NULL
SID-00737703-A,saved,"guarded from injury or destruction",NULL,NULL
SID-00738503-A,undestroyable,"not capable of being destroyed",NULL,NULL
SID-00739273-A,undeterminable,"not capable of being definitely decided or ascertained",NULL,NULL
SID-00739495-A,indeterminate,"not capable of being determined ""the indeterminate number of plant species in the jungle""",NULL,NULL
SID-00739663-A,undiscoverable,"not able to be ascertained resisting discovery",NULL,NULL
SID-00739789-A,unpredictable,"unknown in advance ""an unpredictable (or indeterminable) future""",NULL,NULL
SID-00740336-A,undetermined,"not precisely determined or established not fixed or known in advance ""of indeterminate age"" ""a zillion is a large indeterminate number"" ""an indeterminate point of law"" ""the influence of environment is indeterminate"" ""an indeterminate future""",NULL,NULL
SID-00741076-A,determinate,"not continuing to grow indefinitely at the apex ""determinate growth""",NULL,NULL
SID-00742425-A,undeveloped,"not developed ""courses in interior design were rare and undeveloped"" ""undeveloped social awareness""",NULL,NULL
SID-00742714-A,vestigial,"not fully developed in mature animals ""rudimentary wings""",NULL,NULL
SID-00744141-A,adiabatic,"occurring without loss or gain of heat ""adiabatic expansion""",NULL,NULL
SID-00744506-A,uniform,"not differentiated",NULL,NULL
SID-00744916-A,hard,"not easy requiring great physical or mental effort to accomplish or comprehend or endure ""a difficult task"" ""nesting places on the cliffs are difficult of access"" ""difficult times"" ""why is it so hard for you to keep a secret?""",NULL,NULL
SID-00745642-A,challenging,"requiring full use of your abilities or resources ""ambitious schedule"" ""performed the most challenging task without a mistake""",NULL,NULL
SID-00745858-A,arduous,"difficult to accomplish demanding considerable mental effort and skill ""the arduous work of preparing a dictionary""",NULL,NULL
SID-00746047-A,unenviable,"hard to deal with especially causing pain or embarrassment ""awkward (or embarrassing or difficult) moments in the discussion"" ""an awkward pause followed his remark"" ""a sticky question"" ""in the unenviable position of resorting to an act he had planned to save for the climax of the campaign""",NULL,NULL
SID-00746451-A,tough,"making great mental demands hard to comprehend or solve or believe ""a baffling problem"" ""I faced the knotty problem of what to have for breakfast"" ""a problematic situation at home""",NULL,NULL
SID-00746994-A,touchy,"difficult to handle requiring great tact ""delicate negotiations with the big powers""""hesitates to be explicit on so ticklish a matter"" ""a touchy subject""",NULL,NULL
SID-00747226-A,fractious,"unpredictably difficult in operation likely to be troublesome ""rockets were much too fractious to be tested near thickly populated areas"" ""fractious components of a communication system""",NULL,NULL
SID-00747576-A,herculean,"extremely difficult requiring the strength of a Hercules ""a herculean task""",NULL,NULL
SID-00747727-A,tight,"exasperatingly difficult to handle or circumvent ""a nasty problem"" ""a good man to have on your side in a tight situation""",NULL,NULL
SID-00747910-A,rough,"full of hardship or trials ""the rocky road to success"" ""they were having a rough time""",NULL,NULL
SID-00748058-A,tough,"very difficult severely testing stamina or resolution ""a rugged competitive examination"" ""the rugged conditions of frontier life"" ""the competition was tough"" ""it's a tough life"" ""it was a tough job""",NULL,NULL
SID-00748359-A,serious,"requiring effort or concentration complex and not easy to answer or solve ""raised serious objections to the proposal"" ""the plan has a serious flaw""",NULL,NULL
SID-00748563-A,tall,"impressively difficult ""a tall order""",NULL,NULL
SID-00748674-A,thorny,"bristling with perplexities ""the thorny question of states' rights""",NULL,NULL
SID-00748795-A,troublesome,"difficult to deal with ""a troublesome infection"" ""a troublesome situation""",NULL,NULL
SID-00748947-A,trying,"hard to endure ""fell upon trying times""",NULL,NULL
SID-00749040-A,vexed,"causing difficulty in finding an answer or solution much disputed ""the vexed issue of priorities"" ""we live in vexed and troubled times""",NULL,NULL
SID-00749749-A,effortless,"not showing effort or strain ""a difficult feat performed with casual mastery"" ""careless grace""",NULL,NULL
SID-00749947-A,clean,"without difficulties or problems ""a clean test flight""",NULL,NULL
SID-00750054-A,soft,"not burdensome or demanding borne or done easily and without hardship ""what a cushy job!"" ""the easygoing life of a parttime consultant"" ""a soft job""",NULL,NULL
SID-00750296-A,unproblematic,"easy and not involved or complicated ""an elementary problem in statistics"" ""elementary my dear Watson"" ""a simple game"" ""found an uncomplicated solution to the problem""",NULL,NULL
SID-00750712-A,painless,"requiring little hard work or exertion ""a painless solution to the problem""",NULL,NULL
SID-00750926-A,smooth,"lacking obstructions or difficulties ""the bill's path through the legislature was smooth and orderly""",NULL,NULL
SID-00752392-A,undignified,"lacking dignity",NULL,NULL
SID-00752555-A,mortifying,"causing awareness of your shortcomings ""golf is a humbling game""",NULL,NULL
SID-00752847-A,silly,"inspiring scornful pity ""how silly an ardent and unsuccessful wooer can be especially if he is getting on in years""- Dashiell Hammett",NULL,NULL
SID-00753378-A,unstatesmanlike,"not statesmanlike ""unstatesmanlike procedure""",NULL,NULL
SID-00753504-A,presidential,"befitting a president ""criticized the candidate for not looking presidential""",NULL,NULL
SID-00753659-A,unpresidential,"not presidential ""very unpresidential behavior""",NULL,NULL
SID-00754393-A,sedulous,"marked by care and persistent effort ""her assiduous attempts to learn French"" ""assiduous research"" ""sedulous pursuit of legal and moral principles""",NULL,NULL
SID-00754682-A,untiring,"characterized by hard work and perseverance",NULL,NULL
SID-00754873-A,negligent,"characterized by neglect and undue lack of concern ""negligent parents"" ""negligent of detail"" ""negligent in his correspondence""",NULL,NULL
SID-00755482-A,slack,"lacking in rigor or strictness ""such lax and slipshod ways are no longer acceptable"" ""lax in attending classes"" ""slack in maintaining discipline""",NULL,NULL
SID-00755876-A,neglectful,"not showing due care or attention ""inattentive students"" ""an inattentive babysitter"" ""neglectful parents""",NULL,NULL
SID-00756091-A,diluted,"reduced in strength or concentration or quality or purity ""diluted alcohol"" ""a dilute solution"" ""dilute acetic acid""",NULL,NULL
SID-00756728-A,undiluted,"not diluted ""undiluted milk"" ""an undiluted racial strain""",NULL,NULL
SID-00756897-A,black,"(of coffee) without cream or sugar",NULL,NULL
SID-00757120-A,straight,"without water ""took his whiskey neat""",NULL,NULL
SID-00757236-A,saturated,"used especially of organic compounds having all available valence bonds filled ""saturated fats""",NULL,NULL
SID-00757923-A,saturated,"being the most concentrated solution possible at a given temperature unable to dissolve still more of a substance ""a saturated solution""",NULL,NULL
SID-00758150-A,supersaturated,"being more concentrated than normally possible and therefore not in equilibrium",NULL,NULL
SID-00759458-A,undiplomatic,"not skilled in dealing with others",NULL,NULL
SID-00759551-A,conciliatory,"intended to placate ""spoke in a conciliating tone"" ""a conciliatory visit""",NULL,NULL
SID-00759826-A,placatory,"intended to pacify by acceding to demands or granting concessions ""the appeasing concessions to the Nazis at Munich"" ""placating (or placative) gestures"" ""an astonishingly placatory speech""",NULL,NULL
SID-00760473-A,soft,"willing to negotiate and compromise",NULL,NULL
SID-00760783-A,alienating,"causing hostility or loss of friendliness ""her sudden alienating aloofness""",NULL,NULL
SID-00760916-A,direct,"direct in spatial dimensions proceeding without deviation or interruption straight and short ""a direct route"" ""a direct flight"" ""a direct hit""",NULL,NULL
SID-00761844-A,unswerving,"going directly ahead from one point to another without veering or turning aside ""some people see evolution as an undeviating upward march from simple organisms to the very complex"" ""a straight and narrow tree-lined road unswerving across the lowlands""",NULL,NULL
SID-00762168-A,through,"(of a route or journey etc.) continuing without requiring stops or changes ""a through street"" ""a through bus"" ""through traffic""",NULL,NULL
SID-00762355-A,indirect,"not direct in spatial dimension not leading by a straight line or course to a destination ""sometimes taking an indirect path saves time"" ""you must take an indirect course in sailing""",NULL,NULL
SID-00763272-A,diversionary,"(of tactics e.g.) likely or designed to confuse or deceive",NULL,NULL
SID-00765173-A,brutal,"disagreeably direct and precise ""he spoke with brutal honesty""",NULL,NULL
SID-00765537-A,no-nonsense,"not tolerating irrelevancies ""the no-nonsense tones of a stern parent""",NULL,NULL
SID-00766102-A,straightforward,"without evasion or compromise ""a square contradiction"" ""he is not being as straightforward as it appears""",NULL,NULL
SID-00766457-A,indirect,"extended senses not direct in manner or language or behavior or action ""making indirect but legitimate inquiries"" ""an indirect insult"" ""doubtless they had some indirect purpose in mind"" ""though his methods are indirect they are not dishonest"" ""known as a shady indirect fellow""",NULL,NULL
SID-00767349-A,roundabout,"marked by obliqueness or indirection in speech or conduct ""the explanation was circuitous and puzzling"" ""a roundabout paragraph"" ""hear in a roundabout way that her ex-husband was marrying her best friend""",NULL,NULL
SID-00768927-A,mealymouthed,"hesitant to state facts or opinions simply and directly as from e.g. timidity or hypocrisy ""a mealymouthed politician""",NULL,NULL
SID-00769121-A,tortuous,"not straightforward ""his tortuous reasoning""",NULL,NULL
SID-00772776-A,uncomprehending,"lacking understanding ""tried to explain to her uncomprehending husband""",NULL,NULL
SID-00773109-A,indiscreet,"lacking discretion injudicious ""her behavior was indiscreet at the very best""",NULL,NULL
SID-00773299-A,talkative,"unwisely talking too much",NULL,NULL
SID-00774006-A,promiscuous,"not selective of a single class or person ""Clinton was criticized for his promiscuous solicitation of campaign money""",NULL,NULL
SID-00776290-A,unperceptive,"lacking sensitivity taste or judgment",NULL,NULL
SID-00776406-A,unselective,"not selective or discriminating ""unselective in her reading habits her choices seemed completely random""",NULL,NULL
SID-00776822-A,nondisposable,"not designed to be thrown away after use",NULL,NULL
SID-00776922-A,returnable,"that may be returned ""returnable bottles and cans"" ""this merchandise is returnable if you save the receipt""",NULL,NULL
SID-00778270-A,frozen,"not convertible to cash ""frozen assets""",NULL,NULL
SID-00781168-A,indistinct,"not clearly defined or easy to perceive or understand ""indistinct shapes in the gloom"" ""an indistinct memory"" ""only indistinct notions of what to do""",NULL,NULL
SID-00781644-A,muzzy,"indistinct or hazy in outline ""a landscape of blurred outlines"" ""the trees were just blurry shapes""",NULL,NULL
SID-00781974-A,nebulous,"lacking definite form or limits ""gropes among cloudy issues toward a feeble conclusion""- H.T.Moore ""nebulous distinction between pride and conceit""",NULL,NULL
SID-00782957-A,unfocussed,"(of an image) not being in or brought into focus ""at their edges things were pretty much out of focus""",NULL,NULL
SID-00783675-A,undiversified,"not diversified",NULL,NULL
SID-00784037-A,monolithic,"characterized by massiveness and rigidity and total uniformity ""a monolithic society"" ""a monolithic worldwide movement""",NULL,NULL
SID-00784411-A,undistributed,"(of investments) not distributed among a variety of securities",NULL,NULL
SID-00785298-A,dissociative,"tending to produce dissociation",NULL,NULL
SID-00785406-A,dividable,"can be divided usually without leaving a remainder ""15 is dividable by 3""",NULL,NULL
SID-00785684-A,indivisible,"impossible of undergoing division ""an indivisible union of states"" ""one nation indivisible""",NULL,NULL
SID-00785889-A,indiscrete,"not divided or divisible into parts ""layers that were fused into an indiscrete mass""",NULL,NULL
SID-00786031-A,undividable,"cannot be divided without leaving a remainder",NULL,NULL
SID-00786173-A,inseparable,"not capable of being separated ""inseparable pieces of rock""",NULL,NULL
SID-00787002-A,unregistered,"(a boat or vessel) not furnished with official documents",NULL,NULL
SID-00787136-A,domineering,"tending to domineer",NULL,NULL
SID-00788032-A,bullying,"noisily domineering tending to browbeat others",NULL,NULL
SID-00788145-A,high-handed,"given to haughty disregard of others",NULL,NULL
SID-00788268-A,roughshod,"unjustly domineering ""incensed at the government's heavy-handed economic policies"" ""a manager who rode roughshod over all opposition""",NULL,NULL
SID-00789988-A,henpecked,"harassed by persistent nagging",NULL,NULL
SID-00791131-A,unsubmissive,"not servile or submissive",NULL,NULL
SID-00792991-A,subordinate,"lower in rank or importance",NULL,NULL
SID-00793426-A,associate,"having partial rights and privileges or subordinate status ""an associate member"" ""an associate professor""",NULL,NULL
SID-00793592-A,secondary,"belonging to a lower class or rank",NULL,NULL
SID-00793682-A,under,"lower in rank power or authority ""an under secretary""",NULL,NULL
SID-00793793-A,dominant,"(of genes) producing the same phenotype whether its allele is identical or dissimilar",NULL,NULL
SID-00793988-A,recessive,"(of genes) producing its characteristic phenotype only when its allele is identical",NULL,NULL
SID-00795495-A,undramatic,"lacking dramatic force and quality ""moved with quiet force and undramatic bearing""",NULL,NULL
SID-00795671-A,unspectacular,"not spectacular ""an unspectacular but necessary task""",NULL,NULL
SID-00796337-A,melodramatic,"characteristic of acting or a stage performance often affected ""histrionic gestures"" ""an attitude of melodramatic despair"" ""a theatrical pose""",NULL,NULL
SID-00796715-A,stagy,"having characteristics of the stage especially an artificial and mannered quality ""stagy heroics""",NULL,NULL
SID-00796928-A,untheatrical,"not suited to or characteristic of the stage or theater ""a well-written but untheatrical play"" ""an untheatrical personality""",NULL,NULL
SID-00797218-A,undrinkable,"unsuitable for drinking",NULL,NULL
SID-00798017-A,beery,"smelling of beer",NULL,NULL
SID-00798384-A,tipsy,"slightly intoxicated",NULL,NULL
SID-00799129-A,half-seas-over,"British informal for `intoxicated'",NULL,NULL
SID-00799517-A,sober,"not affected by a chemical substance (especially alcohol)",NULL,NULL
SID-00799800-A,drug-free,"characteristic of a person not taking illegal drugs or of a place where no illegal drugs are used",NULL,NULL
SID-00800159-A,unintoxicated,"not inebriated",NULL,NULL
SID-00800248-A,dull,"not having a sharp edge or point ""the knife was too dull to be of any use""",NULL,NULL
SID-00800755-A,unsharpened,"not sharpened",NULL,NULL
SID-00801462-A,chisel-like,"resembling a chisel",NULL,NULL
